14023	19.8146175341632	1.1321070785726128
10876	19.9683189637988	0.5421841679381634
10839	17.7266477035205	1.174196366875936
11264	22.6815354256886	0.11799385104686833
11451	22.0445798461289	0.8691006853442799
7700	50.3720864925583	1.2136966229985255
7770	189.635240742161	1.0269144508988401
7500	222.331586385585	0.9295103554954955
7500	81.4095451283644	1.2091859685898505
5400	900.204711616572	1.1284940453417085
5500	33.561858907264	1.292508720306559
41900	31.2793954242479	2.227128008539153
39500	205.968582049445	0.7274694553483897
8715	8.32560816591944	0.9104391171118517
9232	8.48934335596508	0.6602955526888572
9472	7.59433999939822	0.6479087698083789
10146	6.82953637964204	0.7741803838246883
10447	7.64906440949135	0.9673729345486767
10410	7.35283668716568	0.6338282903179012
10164	6.10114769963152	1.2459567392820579
9811	5.33049705401525	2.1544522871074867
1030	6.11162771156649	1.1095677929432952
876	8.81430733232943	0.18759458216261665
38000	77.5073805812781	3.8534890200777463
33000	57.0392974005586	1.1269741513050067
2547	13.906480831938	1.0486297519183074
2817	17.897145473293	0.7984208016345962
3344	20.6439499183451	1.1350965489491949
2819	22.6706827338797	1.2948677350568745
2569	14.1168230628795	0.866615050543677
1847	12.1319343196506	1.2836916920478334
366	57.8666291897969	0.935240769920474
506	140.814873550248	0.23278152412458686
651	80.3817760951866	0.9570369305604347
81000	60.9379311531842	0.6382126433462291
81500	166.977687822497	1.3343071977999088
82600	142.117386021297	1.4011237988862848
85300	97.958871568285	1.916203589076454
89000	176.025180653427	1.3443577044500101
93700	188.45614641076	1.057434069490347
21682	17.8711818533724	1.090550788201874
20583	47.2091174376155	1.1353461710978228
11365	183.550445444191	1.2677634990388194
10580	54.2127219414894	1.311042469192528
10643	44.3260108140927	1.1356057236908084
18900	106.11700425033	1.2938410584710838
18300	102.125745386153	0.7547479233830191
15400	195.276288983869	0.7462433764692299
16700	44.2709386018237	1.0277910681477116
16500	37.0445567867036	0.7892384016502116
15500	48.9730439492417	0.6146717706420716
14900	69.4840282209813	0.9004578836281942
1275	28.4571030508217	0.6497000122941324
1650	45.8347395526579	1.2468935403370267
3693	42.7142425313825	0.6036068697600806
2572	9.61273815455686	0.8344017203007948
208	15.2052998870409	0.964574218350095
20700	22.5719778941245	0.24179172588295644
19900	22.657447826087	0.6579325663057162
891	61.9107766038697	0.5743106390521868
958	90.9406132589839	0.8125389217365819
1262	71.1958402713231	0.9950355698315752
1465	40.9143047976668	0.7208763190738556
749	127.588617646797	0.7490655368499392
497	6.46006845492222	1.2282997154111708
23000	112.559101068229	0.997272012634475
17500	51.265082086108	1.0994885072532803
17800	55.6763837762741	0.1791962752213243
30000	70.7918428065604	0.8685025991066202
29000	84.880192173318	0.5909064397614158
45000	75.3001324606949	0.6311591348115335
65000	186.961402289986	0.7849808021636978
19000	179.401492947861	0.9746823201928094
21700	115.41452342664	2.475215891046804
15900	71.9062723897477	1.2111400827716
4000	57.0072423159706	0.7823262403532114
10300	271.518948245174	1.1371956066335618
9870	36.6655980393298	0.971122104248883
48500	13.9207336387287	0.7718299363431586
45500	10.8792771658862	0.9940383020052717
43100	14.1718859137928	0.6534447835271352
